"","County","TotPop","State","GeoName","WhitePct","BachelorsPct","Dose1Pct","CarPct","IncomePerCap","AirportEnplanements","TripsOver100PerCap","TripsOver250PerCap"
"1561","Bladen",32722,"NC","Bladen, NC",60.7939612493124,15.8,26.9,90.7157524200645,36312,NA,1.13501619705397,0.189077684738097
"1562","Brunswick",142820,"NC","Brunswick, NC",86.5256966811371,29.9,50.4,96.2305551591266,44129,NA,0.994020445315782,0.192382019325024
"1563","Buncombe",261191,"NC","Buncombe, NC",89.4422089581954,40.1,49.3,94.8250355883475,50690,393386,0.728470735974823,0.178382869241283
"1564","Burke",90485,"NC","Burke, NC",86.1070895728574,16.4,32,95.1473432699966,36212,NA,0.792076034701884,0.219008675471073
"1565","Cabarrus",216453,"NC","Cabarrus, NC",72.3921590368348,32.3,35.2,95.6352612198566,46615,73727,1.06661492333209,0.182173497248825
"1566","Caldwell",82178,"NC","Caldwell, NC",91.5050256759717,15.7,32.1,95.2014362220058,36609,NA,0.760446834919322,0.184964345688627
"1567","Camden",10867,"NC","Camden, NC",82.6631084936045,17.1,29.6,97.0760233918129,46366,NA,1.46222508512009,0.174749240820834
"1568","Carteret",69473,"NC","Carteret, NC",90.1458120420883,29.1,34.2,95.6242648294404,51582,NA,0.985260460898479,0.200898190663999
"1569","Caswell",22604,"NC","Caswell, NC",64.528402052734,15.9,36.4,90.9349371241115,36153,NA,2.35975933463104,0.247434082463281
"1570","Catawba",159551,"NC","Catawba, NC",83.8540654712286,22.6,36.4,95.0625010029044,46367,NA,0.907001523023986,0.227582403118752
"1571","Chatham",74470,"NC","Chatham, NC",82.1713441654357,42.4,45.1,95.6118899183687,64807,NA,1.27733315429032,0.200161138713576
"1572","Cherokee",28612,"NC","Cherokee, NC",93.583111980987,19,34.8,95.8463635634672,33402,NA,1.14064029078708,0.27394100377464
"1573","Chowan",13943,"NC","Chowan, NC",62.5690310550097,21.7,40.3,89.6298711886515,42314,NA,0.983145664491142,0.0900093236749624
"1574","Clay",11231,"NC","Clay, NC",95.9041937494435,23.7,31.4,92.2337870296237,34391,NA,1.53085210577865,0.349033923960467
"1575","Cleveland",97947,"NC","Cleveland, NC",75.8144710915087,17.6,31.8,92.0309781693698,38644,NA,0.681133674334079,0.112101442616925
"1576","Columbus",55508,"NC","Columbus, NC",63.1440513079196,13.8,29.7,92.9981464318814,33743,NA,1.65619370180875,0.202006917921741
"1577","Craven",102139,"NC","Craven, NC",71.8383771135414,25.3,39.1,93.6447872701693,46446,109237,0.776441907596511,0.174448545609415
"1578","Cumberland",335509,"NC","Cumberland, NC",51.0802988891505,25.5,40.4,93.2382979741204,40233,220339,1.17121746361499,0.15976620597361
"1579","Currituck",27763,"NC","Currituck, NC",90.4909411807081,23.5,37,97.5004751948299,47767,NA,1.05849511940352,0.156539278896373
"1580","Dare",37009,"NC","Dare, NC",93.8339322867411,34.7,57.8,97.2181080558954,57688,NA,1.01561782269178,0.137101786052041
"1581","Davidson",167609,"NC","Davidson, NC",85.6236836924031,18.5,30.6,94.5133752419246,40876,NA,0.919401702772524,0.149974046739734
"1582","Davie",42846,"NC","Davie, NC",89.9827288428325,24,39.5,97.2813166717464,49508,NA,1.00588152919759,0.236311440974653
"1583","Duplin",58741,"NC","Duplin, NC",70.3988696140685,12.1,26.4,93.6224727476009,35208,NA,1.38090941591052,0.263853186019986
"1584","Durham",321488,"NC","Durham, NC",54.0464962922411,48.2,50.6,92.149452573579,51713,NA,0.799833897377196,0.164174090479271
"1585","Edgecombe",51472,"NC","Edgecombe, NC",39.7264532172832,13.6,31.1,88.9319653917073,36814,NA,1.6343643145788,0.298511812247436
"1586","Forsyth",382295,"NC","Forsyth, NC",66.634928523784,34,42.1,92.5771033129904,49247,NA,0.961367530310362,0.199000771655397
"1587","Franklin",69685,"NC","Franklin, NC",70.1169548683361,22,34.2,95.5084512036563,37089,NA,1.10375260099017,0.19351366865179
"1588","Gaston",224529,"NC","Gaston, NC",77.6278342663977,21.2,31.6,94.4682629724727,41506,NA,0.838337141304687,0.156269346053294
"1589","Gates",11562,"NC","Gates, NC",65.3001210863172,14.3,32.9,95.2781371280724,38851,NA,0.619010551807646,0.12342155336447
"1590","Graham",8441,"NC","Graham, NC",88.6387868735932,12.9,32,93.6634246979075,35040,NA,1.48797535836986,0.0743987679184931
"1591","Granville",60443,"NC","Granville, NC",64.5103651374022,22.5,40.9,95.411214953271,39610,NA,1.11046771338286,0.117730754595238
"1592","Greene",21069,"NC","Greene, NC",58.7498220133846,11,29.3,92.322724734785,32904,NA,1.35407470691537,0.150790260572405
"1593","Guilford",537174,"NC","Guilford, NC",55.9641754813152,36,42.6,93.5672371278562,47546,848249,1.04854293022373,0.171506811573159
"1594","Halifax",50010,"NC","Halifax, NC",39.9060187962408,14.4,37.1,88.6377694247514,37854,NA,1.49056188762248,0.159428114377125
"1595","Harnett",135976,"NC","Harnett, NC",71.3067011825616,21.9,25.2,95.1206623216488,35484,NA,1.21394952050362,0.193482673412955
"1596","Haywood",62317,"NC","Haywood, NC",95.885552898888,26,42.3,94.8973849097663,41798,NA,0.656385897909078,0.113917550588122
"1597","Henderson",117417,"NC","Henderson, NC",92.5343008252638,31.8,40.4,95.7172751467869,45342,NA,0.906870385037942,0.158171303984943
"1598","Hertford",23677,"NC","Hertford, NC",35.5323731891709,14.9,27.7,90.7744488411532,33251,NA,0.907716349199645,0.121637031718545
"1599","Hoke",55234,"NC","Hoke, NC",49.0295832277221,17.7,20.4,95.3592898477443,32574,NA,1.38103342144331,0.233189701995148
"1600","Hyde",4937,"NC","Hyde, NC",70.1235568158801,9.2,49.9,99.6918335901387,40044,NA,1.15799068260077,0.265748430220782
"1601","Iredell",181806,"NC","Iredell, NC",82.2552611024939,28.4,35.3,96.5375401166207,52423,NA,1.03507585008196,0.245453945414343
"1602","Jackson",43938,"NC","Jackson, NC",85.2200828440075,30.4,40.1,94.2467060156203,34860,NA,0.932336474122627,0.196936592471209
"1603","Johnston",209339,"NC","Johnston, NC",78.8032808029082,22.9,33.9,95.8198004871825,41327,NA,1.08114111560674,0.1294121019017
"1604","Jones",9419,"NC","Jones, NC",67.0878012527869,12.2,34.6,93.5475896168109,42024,NA,1.3332625544113,0.315957107973246
"1605","Lee",61779,"NC","Lee, NC",74.7195649006944,21.5,36.1,94.4596693157943,42021,NA,0.498826462066398,0.0674501044044093
"1606","Lenoir",55949,"NC","Lenoir, NC",55.4254767734901,14.9,34.6,88.5605667876274,41752,NA,0.808539920284545,0.130618956549715
"1607","Lincoln",86111,"NC","Lincoln, NC",91.3088920114736,23,33,96.4340001216027,47178,NA,0.891268246797738,0.271451963163823
"1608","Macon",35858,"NC","Macon, NC",95.1112722405042,23.8,27.8,94.7176684881603,40848,NA,0.826370684366111,0.179290534887612
"1609","Madison",21755,"NC","Madison, NC",96.0560790622845,28.5,35.6,94.7161727954302,35729,NA,0.76184785106872,0.136658239485176
"1610","Martin",22440,"NC","Martin, NC",55.2852049910873,16.4,70.5,91.9705694177863,35541,NA,1.17023172905526,0.160160427807487
"1611","McDowell",45756,"NC","McDowell, NC",92.3376169245563,17.4,33.7,94.2056897595334,35227,NA,0.870989596992744,0.162579770959
"1612","Mecklenburg",1110356,"NC","Mecklenburg, NC",57.3351249509166,45.4,41,94.2580461545572,62890,21913166,0.988669399724052,0.226110364603785
"1613","Mitchell",14964,"NC","Mitchell, NC",95.99705960973,20.5,32.9,93.8366960907944,36684,NA,0.648957497995188,0.0864742047580861
"1614","Montgomery",27173,"NC","Montgomery, NC",76.3588856585581,15.7,30.5,93.9480137322217,36181,NA,0.824715710447871,0.0842012291612998
"1615","Moore",100880,"NC","Moore, NC",83.1076526566217,37.4,44.4,95.5902664423294,51913,NA,0.890216098334655,0.152488104678826
"1616","Nash",94298,"NC","Nash, NC",54.6978727014359,20.8,38.3,92.0699251573856,43971,NA,1.3610362892108,0.182124753441218
"1617","New Hanover",234473,"NC","New Hanover, NC",82.2090389938287,40.6,46.7,93.5067650933729,48029,388023,0.970559510050198,0.156269591808012
"1618","Northampton",19483,"NC","Northampton, NC",40.3633937278653,13.8,36.3,89.97308997309,36597,NA,1.81696863932659,0.174511112251707
"1619","Onslow",197938,"NC","Onslow, NC",76.1849670098718,22.9,32,95.1635448700028,47525,148960,0.798856207499318,0.191170972728834
"1620","Orange",148476,"NC","Orange, NC",76.9013173846278,59.7,58.5,94.6567745803357,65185,NA,0.862253832269188,0.126114658261268
"1621","Pamlico",12726,"NC","Pamlico, NC",77.6441929907276,18.5,45.3,93.3530280649926,43290,NA,0.912148357692912,0.235580700927236
"1622","Pasquotank",39824,"NC","Pasquotank, NC",58.4697669746886,22.1,34.8,91.3996053616384,40388,NA,1.11714041783849,0.153098633989554
"1623","Pender",63060,"NC","Pender, NC",81.4779575007929,27.9,35.7,96.4167433302668,38338,NA,0.985204567078972,0.184776403425309
"1624","Perquimans",13463,"NC","Perquimans, NC",74.5970437495358,20.2,28.4,94.4575471698113,41804,NA,1.57773156057342,0.113570526628537
"1625","Person",39490,"NC","Person, NC",69.967080273487,15.6,37.8,94.5080523402114,39119,NA,1.06411749810079,0.128513547733603
"1626","Pitt",180742,"NC","Pitt, NC",59.1019242898718,32.7,37,91.2993022822677,43325,55017,1.1115900012172,0.179244447887043
"1627","Polk",20724,"NC","Polk, NC",92.7764910248987,29.1,36.9,94.3776871348253,45459,NA,1.20637907739819,0.304381393553368
"1628","Randolph",143667,"NC","Randolph, NC",88.7928334273006,15.7,28.5,95.0071629437046,38892,NA,1.27403648715432,0.220628258403113
"1629","Richmond",44829,"NC","Richmond, NC",61.333065649468,15.7,32,90.3046789989119,35630,NA,1.0438109259631,0.100582212407147
"1630","Robeson",130625,"NC","Robeson, NC",30.5806698564593,13.7,24,90.6373157401964,30423,NA,1.56480765550239,0.114120574162679
"1631","Rockingham",91010,"NC","Rockingham, NC",77.5277442039336,15.1,33.6,93.0646196640633,38419,NA,1.41130644984068,0.123700692231623
"1632","Rowan",142088,"NC","Rowan, NC",79.3881256685997,18.5,28.6,94.43256438885,40213,NA,0.86537216372952,0.0909858679128427
"1633","Rutherford",67029,"NC","Rutherford, NC",86.9981649733697,17.8,28.5,92.4783570063336,34021,NA,0.797401124886243,0.151486669948828
"1634","Sampson",63531,"NC","Sampson, NC",66.5580582707655,13.7,31.7,92.885206696276,35871,NA,1.48963498134769,0.17811776927799
"1635","Scotland",34823,"NC","Scotland, NC",44.5826034517417,15.5,31.7,88.9645565701904,33938,NA,1.77282255980243,0.161387588662665
"1636","Stanly",62806,"NC","Stanly, NC",84.3645511575327,17.3,22.2,95.5640322304132,40157,NA,0.858261949495271,0.0946565614750183
"1637","Stokes",45591,"NC","Stokes, NC",93.7224452194512,14.1,26.4,96.8485034222086,38835,NA,1.30209909850628,0.178938825645412
"1638","Surry",71783,"NC","Surry, NC",92.9008261008874,18,35.2,93.414056872363,39525,NA,1.53525207918309,0.268921610966385
"1639","Swain",14271,"NC","Swain, NC",63.0649569056128,18.2,41.1,92.8113879003559,40819,NA,0.982832317286805,0.204260388199846
"1640","Transylvania",34385,"NC","Transylvania, NC",93.421550094518,32.6,42.2,96.2380723553237,42515,NA,0.638970481314527,0.222015413697833
"1641","Tyrrell",4016,"NC","Tyrrell, NC",56.6982071713147,10.6,31.7,92.5972396486826,32712,NA,1.09312749003984,0.237549800796813
"1642","Union",239859,"NC","Union, NC",81.1197411812773,35.4,35.3,97.4641762502292,53417,NA,1.1392651516099,0.217732084266173
"1643","Vance",44535,"NC","Vance, NC",45.0791512293702,14.8,32.3,89.7422222222222,35278,NA,1.2191534747951,0.14503199730549
"1644","Wake",1111761,"NC","Wake, NC",67.8519034216886,52.8,51.3,96.0322061513549,62264,4954735,0.950693539348835,0.174902699411114
"1645","Warren",19731,"NC","Warren, NC",40.4845167502914,15.8,32.5,91.0351913691241,30377,NA,0.68435456895241,0.151639551974051
"1646","Washington",11580,"NC","Washington, NC",47.6856649395509,11.5,33.7,84.7096644564999,37481,NA,1.48246977547496,0.242487046632124
"1647","Watauga",56177,"NC","Watauga, NC",94.8235042811115,42.2,42.9,95.174835128339,38720,NA,0.793634405539634,0.117681613471705
"1648","Wayne",123131,"NC","Wayne, NC",62.8282073563928,19,32.8,91.20865482076,39894,NA,0.851791993892683,0.0911793130893114
"1649","Wilkes",68412,"NC","Wilkes, NC",92.7088814827808,15.8,30.7,94.6962056133273,37313,NA,0.669136993509911,0.171958135999532
"1650","Wilson",81801,"NC","Wilson, NC",55.8489505018276,19.6,34,90.4854126319735,41339,NA,1.05074510091564,0.187381572352416
"1651","Yadkin",37667,"NC","Yadkin, NC",93.9336820028141,11.6,32.5,94.5867098865478,38816,NA,0.794010672471925,0.152016353837577
"1652","Yancey",18069,"NC","Yancey, NC",96.413747302009,20.3,35.3,94.1011984021305,37812,NA,0.810614865238807,0.0972383640489236
"1653","Adams",2216,"ND","Adams, ND",93.7274368231047,25.6,40,97.487922705314,50172,NA,2.0879963898917,0.137184115523466
"1654","Barnes",10415,"ND","Barnes, ND",94.2486797887662,29.4,46.8,94.5605045329129,55764,NA,2.02045127220355,0.349111857897264
"1655","Benson",6832,"ND","Benson, ND",41.5544496487119,16.2,26.7,91.7259786476868,36139,NA,1.67944964871194,0.301083138173302
"1656","Billings",928,"ND","Billings, ND",93.9655172413793,26.3,15.4,98.6945169712794,79550,NA,2.11314655172414,0.616379310344828
"1657","Bottineau",6282,"ND","Bottineau, ND",92.9321872015282,24,39.7,97.5935828877005,61071,NA,1.09551098376313,0.186246418338109
"1658","Bowman",3024,"ND","Bowman, ND",95.9325396825397,24.2,32,96.0740740740741,66566,NA,1.77645502645503,0.110119047619048
"1659","Burke",2115,"ND","Burke, ND",95.3191489361702,22.8,28.3,97.5690607734807,74224,NA,1.0903073286052,0.406146572104019
"1660","Burleigh",95626,"ND","Burleigh, ND",90.3938259469182,35.8,37.4,94.7832029766877,60117,262469,1.33281743458892,0.197090749377784
"1661","Cass",181923,"ND","Cass, ND",86.6872248148942,40.2,44.7,94.2736969792862,58783,437188,1.50870423201025,0.448052197907906
"1662","Cavalier",3762,"ND","Cavalier, ND",95.8001063264221,19.5,47.3,98.4455958549223,65298,NA,1.91493886230728,0.120148856990962
"1663","Dickey",4872,"ND","Dickey, ND",95.6691297208539,28.8,40.9,96.2246342614441,60512,NA,1.66256157635468,0.190886699507389
"1664","Divide",2264,"ND","Divide, ND",93.3745583038869,18.5,32.8,96.88972667295,52476,NA,1.58613074204947,0.28886925795053
"1665","Dunn",4424,"ND","Dunn, ND",84.245027124774,21.3,17.4,98.7588652482269,63237,NA,1.58951175406872,0.383815551537071
"1666","Eddy",2287,"ND","Eddy, ND",92.5666812418015,26.2,41.3,94.3502824858757,59794,NA,3.88237866200262,0.0288587669435942
"1667","Emmons",3241,"ND","Emmons, ND",96.3591484109843,18.2,27.6,97.1608832807571,49101,NA,2.1249614316569,0.348040728170318
"1668","Foster",3210,"ND","Foster, ND",96.6355140186916,26.7,42.2,94.9402670414617,59570,NA,1.9797507788162,0.172274143302181
"1669","Golden Valley",1761,"ND","Golden Valley, ND",96.0817717206133,26.9,24,95.249406175772,37688,NA,2.05337876206701,0.352640545144804
"1670","Grand Forks",69451,"ND","Grand Forks, ND",86.7878072309974,35.6,44.2,94.2102157235591,53502,145785,1.07618320830514,0.23271083209745
"1671","Grant",2274,"ND","Grant, ND",95.5584872471416,18.1,15.7,97.6722532588454,45370,NA,1.19217238346526,0.0804749340369393
"1672","Griggs",2231,"ND","Griggs, ND",98.2967279246974,25.8,39.5,96.6942148760331,56996,NA,0.427610936799641,0.0927835051546392
"1673","Hettinger",2499,"ND","Hettinger, ND",92.8771508603441,13,31.3,98.7884436160298,49775,NA,1.08403361344538,0.159263705482193
"1674","Kidder",2480,"ND","Kidder, ND",97.1774193548387,17.7,27.5,98.4432234432234,52877,NA,1.48508064516129,0.126209677419355
"1675","LaMoure",4046,"ND","LaMoure, ND",98.0227385071676,24.6,39.9,95.609220636663,57831,NA,1.74938210578349,0.182402372713791
"1676","Logan",1850,"ND","Logan, ND",96.6486486486486,19.6,28.9,96.113074204947,51670,NA,0.540540540540541,0.123243243243243
"1677","McHenry",5745,"ND","McHenry, ND",97.1801566579635,21.4,31,95.6823438704703,52038,NA,1.07084421235857,0.145343777197563
"1678","McIntosh",2497,"ND","McIntosh, ND",96.5558670404485,15.6,35.3,95.1200619674671,58245,NA,1.0504605526632,0.165798958750501
"1679","McKenzie",15024,"ND","McKenzie, ND",84.218583599574,25.8,15.1,97.6057647605765,65130,NA,2.01444355697551,0.621938232161874
"1680","McLean",9450,"ND","McLean, ND",89.5555555555556,20.8,36.2,96.931241347485,55710,NA,1.19396825396825,0.221904761904762
"1681","Mercer",8187,"ND","Mercer, ND",94.1614755099548,21.7,30,98.4092747371259,57936,NA,0.772077684133382,0.171369243923293
"1682","Morton",31364,"ND","Morton, ND",92.166177783446,26.9,32.7,96.4614817545153,53454,NA,1.27624027547507,0.248629001402882
"1683","Mountrail",10545,"ND","Mountrail, ND",64.5045045045045,20.4,35.3,94.7023809523809,61569,NA,1.52821242294927,0.295116168800379
"1684","Nelson",2879,"ND","Nelson, ND",94.9982632858631,25,56,97.1370143149284,60964,NA,0.808961444946162,0.144494616186176
"1685","Oliver",1959,"ND","Oliver, ND",95.1505870342011,21.1,19.4,97.8319783197832,44140,NA,1,0.0204185809086268
"1686","Pembina",6801,"ND","Pembina, ND",93.7656227025437,20.6,42.2,96.2634578847372,60512,NA,1.28598735480076,0.161593883252463
"1687","Pierce",3975,"ND","Pierce, ND",92.1761006289308,21,35.3,95.5974842767296,49600,NA,1.18817610062893,0.361761006289308
"1688","Ramsey",11519,"ND","Ramsey, ND",83.6791388141332,26.4,43,89.5401822700911,50047,NA,1.80493098359233,0.27919090198802
"1689","Ransom",5218,"ND","Ransom, ND",95.4963587581449,19.1,46.3,94.9810206663855,57933,NA,1.00785741663473,0.178229206592564
"1690","Renville",2327,"ND","Renville, ND",96.5620971207563,20.1,27.2,98,70486,NA,1.55049419853889,0.136656639449936
"1691","Richland",16177,"ND","Richland, ND",93.1507696111764,21.3,40.1,95.0715655894939,51045,NA,1.3903690424677,0.129072139457254
"1692","Rolette",14176,"ND","Rolette, ND",18.390237020316,19.6,45.9,92.2092013888889,36875,NA,1.60863431151242,0.080558690744921
"1693","Sargent",3898,"ND","Sargent, ND",93.5094920472037,18.5,45.6,97.7467811158798,61102,NA,0.656747049769112,0.0790148794253463
"1694","Sheridan",1315,"ND","Sheridan, ND",95.9695817490494,14.6,31,96.8536251709986,46962,NA,1.64410646387833,0.159695817490494
"1695","Sioux",4230,"ND","Sioux, ND",13.5933806146572,15,28.3,88.6690647482014,28524,NA,2.09007092198582,0.110874704491726
"1696","Slope",750,"ND","Slope, ND",95.3333333333333,25.9,10.1,97.8527607361963,46328,NA,NA,NA
"1697","Stark",31489,"ND","Stark, ND",91.6859855822668,22.4,26.9,95.1133823059725,63942,41925,1.77966909079361,0.339166057988504
"1698","Steele",1890,"ND","Steele, ND",96.8253968253968,30.9,39.7,98.970398970399,57770,NA,1.01534391534392,0.321164021164021
"1699","Stutsman",20704,"ND","Stutsman, ND",93.7403400309119,23.7,41.4,92.9052537045353,53065,NA,1.91880795981453,0.204356646058733
"1700","Towner",2189,"ND","Towner, ND",92.8734582000914,17,36.3,94.8015122873346,62530,NA,1.83691183188671,0.243033348560987
"1701","Traill",8036,"ND","Traill, ND",94.8232951717272,28.9,40,95.6843038723027,53140,NA,1.06844201095072,0.218018914883026
"1702","Walsh",10641,"ND","Walsh, ND",94.3050465181844,17.2,42.9,94.2468619246862,51995,NA,1.28653322056198,0.249130720796918
"1703","Ward",67641,"ND","Ward, ND",87.35086707766,29.3,33.4,95.8340700923012,56088,181328,0.836637542319008,0.158542895581082
"1704","Wells",3834,"ND","Wells, ND",97.2874282733438,22.2,35.3,96.1399897066392,59292,NA,1.52816901408451,0.112154407929056
"1705","Williams",37589,"ND","Williams, ND",85.833621538216,23.6,18.7,94.6787709497207,68291,102345,1.29567160605496,0.293702945010508
"1706","Adams",31363,"NE","Adams, NE",94.703950514938,24.3,21.3,92.9830081812461,50399,NA,1.36619583585754,0.140069508656697
"1707","Antelope",6298,"NE","Antelope, NE",97.8723404255319,18.4,0,96.7207074428887,54945,NA,2.35757383296285,0.333756748174024
"1708","Arthur",463,"NE","Arthur, NE",97.1922246220302,26.2,0,100,48955,NA,NA,NA
"1709","Banner",745,"NE","Banner, NE",97.5838926174497,23.3,0,97.5265017667845,55695,NA,1.1744966442953,0.249664429530201
"1710","Blaine",465,"NE","Blaine, NE",98.2795698924731,23,0,100,60120,NA,NA,NA
"1711","Boone",5192,"NE","Boone, NE",98.035439137134,21.1,34.6,96.0190393768931,58042,NA,1.10265793528505,0.073382126348228
"1712","Box Butte",10783,"NE","Box Butte, NE",90.9950848557915,17.1,0,94.1808981657179,50518,NA,1.3209681906705,0.113141055364926
"1713","Boyd",1919,"NE","Boyd, NE",96.5085982282439,16.7,0,96.570796460177,57949,NA,3.08025013027619,0.184992183428869
"1714","Brown",2955,"NE","Brown, NE",97.0896785109983,20.7,27,96.9718817591925,57563,NA,1.88934010152284,0.252791878172589
"1715","Buffalo",49659,"NE","Buffalo, NE",94.9958718459897,34.6,0,95.3257790368272,57453,NA,1.74824301737852,0.19619807084315
"1716","Burt",6459,"NE","Burt, NE",94.7360272488001,21.3,0,95.5532212885154,50943,NA,0.693760644062548,0.056045827527481
"1717","Butler",8016,"NE","Butler, NE",97.3802395209581,21.4,35.1,97.1751412429379,50050,NA,0.67315369261477,0.233657684630739
"1718","Cass",26248,"NE","Cass, NE",96.2473331301432,27.7,37.6,96.8024132730015,53422,NA,0.817662298079854,0.163326729655593
"1719","Cedar",8402,"NE","Cedar, NE",97.8814567960009,21,0,96.8625213918996,50992,NA,1.87229231135444,0.273744346584147
"1720","Chase",3924,"NE","Chase, NE",97.7319062181447,21,0,96.8433591423466,61516,NA,2.75050968399592,0.313455657492355
"1721","Cherry",5689,"NE","Cherry, NE",89.0666197925822,22.9,24.5,95.0335041387466,46632,NA,3.08490068553349,0.291439620319916
"1722","Cheyenne",8910,"NE","Cheyenne, NE",95.4657687991021,25.4,29.1,95.1535836177474,49384,NA,1.94781144781145,0.314141414141414
"1723","Clay",6203,"NE","Clay, NE",96.6145413509592,19.9,0,97.9913351713273,51362,NA,1.50330485249073,0.128325004030308
"1724","Colfax",10709,"NE","Colfax, NE",87.6178914931366,15.4,29.1,95.6848030018762,44785,NA,0.922401718180969,0.353534410309086
"1725","Cuming",8846,"NE","Cuming, NE",96.8234230160525,23.8,0,95.4923530990072,67977,NA,1.06183585801492,0.203481799683473
"1726","Custer",10777,"NE","Custer, NE",97.35547926139,24,0,94.5495680789798,49091,NA,2.29498005010671,0.180384151433609
"1727","Dakota",20026,"NE","Dakota, NE",82.2980125836413,13,38.1,94.4489465153971,43872,NA,2.59587536202936,0.18091481074603
"1728","Dawes",8589,"NE","Dawes, NE",89.4632669693794,36.9,0,94.468085106383,38564,NA,2.04855047153336,0.276982186517639
"1729","Dawson",23595,"NE","Dawson, NE",88.052553507099,15.8,25.1,94.2442833240379,46256,NA,1.34736172917991,0.371095571095571
"1730","Deuel",1794,"NE","Deuel, NE",96.4325529542921,15.9,0,96.0240963855422,42899,NA,2.458751393534,0.359531772575251
"1731","Dixon",5636,"NE","Dixon, NE",96.2739531582683,21.2,0,95.578231292517,43920,NA,2.26224272533712,0.147444996451384
"1732","Dodge",36565,"NE","Dodge, NE",94.1966361274443,19,29,94.135377760304,48123,NA,0.9530425270067,0.220265281006427
"1733","Douglas",571327,"NE","Douglas, NE",80.0314005814534,39.7,42.2,92.8822668886229,63853,2046179,0.761124539886965,0.23349850435915
"1734","Dundy",1693,"NE","Dundy, NE",95.5699940933255,23.3,26.5,96.6743119266055,74921,NA,0.930891907855877,0.153573538098051
"1735","Fillmore",5462,"NE","Fillmore, NE",96.5397290369828,21.4,32.7,97.6892430278885,59979,NA,1.84584401318198,0.192969608202124
"1736","Franklin",2979,"NE","Franklin, NE",97.3145350788855,17.3,0,97.4582425562818,49619,NA,1.93521315877811,0.146357838200738
"1737","Frontier",2627,"NE","Frontier, NE",97.2972972972973,21.5,0,96.2995594713656,38860,NA,2.14693566806243,0.124095926912828
"1738","Furnas",4676,"NE","Furnas, NE",97.0059880239521,17.4,0,95.3007518796992,46012,NA,2.82313943541488,0.409324208725406
"1739","Gage",21513,"NE","Gage, NE",96.3417468507414,20.8,0,95.7233544938189,49057,NA,1.10979407799935,0.126063310556408
"1740","Garden",1837,"NE","Garden, NE",96.679368535656,22.5,0,97.6958525345622,48213,NA,4.02776265650517,0.31518780620577
"1741","Garfield",1969,"NE","Garfield, NE",99.0350431691214,25.5,0,98.3031674208145,41192,NA,0.949720670391061,0.0335195530726257
"1742","Gosper",1990,"NE","Gosper, NE",96.6331658291457,29.5,0,97.23991507431,50478,NA,1.46231155778894,0.0969849246231156
"1743","Grant",623,"NE","Grant, NE",98.0738362760835,26.8,0,98.2638888888889,51082,NA,0.335473515248796,0.128410914927769
"1744","Greeley",2356,"NE","Greeley, NE",98.4295415959253,16.3,0,97.6447497546614,46979,NA,1.7669779286927,0.270373514431239
"1745","Hall",61353,"NE","Hall, NE",90.6720127785112,21.5,25.4,95.3065465881538,45112,64602,1.83052173487849,0.200430296807002
"1746","Hamilton",9324,"NE","Hamilton, NE",97.6512226512227,25,0,96.9027740371667,56372,NA,1.43393393393393,0.176640926640927
"1747","Harlan",3380,"NE","Harlan, NE",98.0177514792899,22.4,28.7,98.2248520710059,53210,NA,2.11508875739645,0.366863905325444
"1748","Hayes",922,"NE","Hayes, NE",97.3969631236443,18.3,13.6,97.5186104218362,70008,NA,1.46420824295011,0.0780911062906725
"1749","Hitchcock",2762,"NE","Hitchcock, NE",97.7914554670529,17.6,0,96.379726468222,39690,NA,2.11078928312817,0.431209268645909
"1750","Holt",10067,"NE","Holt, NE",97.1987682527069,22.4,25.9,96.6570091375084,54796,NA,3.41343001887355,0.230853283003874
"1751","Hooker",682,"NE","Hooker, NE",97.5073313782991,26.4,30.4,99.0566037735849,51849,NA,0.206744868035191,0
"1752","Howard",6445,"NE","Howard, NE",97.3312645461598,21.1,0,94.4852941176471,46471,NA,1.40015515903801,0.147711404189294
"1753","Jefferson",7046,"NE","Jefferson, NE",97.104740278172,17.8,38.9,94.0944881889764,50079,NA,1.26071529946069,0.173431734317343
"1754","Johnson",5071,"NE","Johnson, NE",89.3906527312167,17.5,33.5,94.6379215035931,36262,NA,0.809505028593966,0.108065470321436
"1755","Kearney",6495,"NE","Kearney, NE",97.3056197074673,26.7,31.9,93.5858964741185,56230,NA,1.87282525019246,0.337182448036952
"1756","Keith",8034,"NE","Keith, NE",95.7555389594225,20.5,0,94.7449768160742,48533,NA,1.78927059995021,0.363081901916853
"1757","Keya Paha",806,"NE","Keya Paha, NE",98.014888337469,25,20.6,100,52917,NA,1.22952853598015,0.0942928039702233
"1758","Kimball",3632,"NE","Kimball, NE",93.4196035242291,16.1,0,94.7368421052632,44484,NA,2.53496696035242,0.334526431718062
"1759","Knox",8332,"NE","Knox, NE",86.7018722995679,21.6,0,95.287228109314,47418,NA,1.22191550648104,0.115098415746519
"1760","Lancaster",319090,"NE","Lancaster, NE",86.8425835971043,39.5,46.6,94.4829638686014,50743,160525,0.838522047071359,0.154470525557053
"1761","Lincoln",34914,"NE","Lincoln, NE",95.0764736208971,23.2,0,93.921647819063,49052,NA,1.48264306581887,0.299106375665922
"1762","Logan",748,"NE","Logan, NE",97.192513368984,19.6,0,100,53451,NA,NA,NA
"1763","Loup",664,"NE","Loup, NE",98.7951807228916,25.3,16,99.6598639455782,52977,NA,NA,NA
